/usr/bin/python3 /Users/jon/MyCodes/MyProjects/PythonProjects/my-qffl-dp/mnist_qffl_dp_qn/mnist_QFNN_FL_QNoise_train.py
params: 0.01, 1
Node 3 | Epoch 7: 100%|██████████| 92/92 [01:39<00:00,  1.08s/it, acc=1.0000, loss=0.0150]
Node 4 | Epoch 0: 100%|██████████| 89/89 [01:33<00:00,  1.05s/it, acc=0.8783, loss=1.2808]
Node 4 | Epoch 1: 100%|██████████| 89/89 [01:33<00:00,  1.05s/it, acc=0.9950, loss=0.2996]
Node 4 | Epoch 2: 100%|██████████| 89/89 [01:35<00:00,  1.08s/it, acc=0.9983, loss=0.1156]
Node 4 | Epoch 3: 100%|██████████| 89/89 [01:33<00:00,  1.05s/it, acc=0.9992, loss=0.0590]
Node 4 | Epoch 4: 100%|██████████| 89/89 [01:33<00:00,  1.05s/it, acc=0.9997, loss=0.0383]
Node 4 | Epoch 5: 100%|██████████| 89/89 [01:35<00:00,  1.07s/it, acc=0.9993, loss=0.0307]
Node 4 | Epoch 6: 100%|██████████| 89/89 [01:33<00:00,  1.05s/it, acc=0.9996, loss=0.0234]
Node 4 | Epoch 7: 100%|██████████| 89/89 [01:33<00:00,  1.05s/it, acc=0.9996, loss=0.0197]
Node 4 | Epoch 8: 100%|██████████| 89/89 [01:35<00:00,  1.07s/it, acc=0.9996, loss=0.0167]
Node 4 | Epoch 9: 100%|██████████| 89/89 [01:34<00:00,  1.06s/it, acc=0.9998, loss=0.0142]
Node 5 | Epoch 0: 100%|██████████| 93/93 [01:37<00:00,  1.05s/it, acc=0.6915, loss=1.1636]
Node 5 | Epoch 1: 100%|██████████| 93/93 [01:39<00:00,  1.07s/it, acc=0.9897, loss=0.2301]
Node 5 | Epoch 2: 100%|██████████| 93/93 [01:38<00:00,  1.06s/it, acc=0.9975, loss=0.0938]
Node 5 | Epoch 3: 100%|██████████| 93/93 [01:37<00:00,  1.05s/it, acc=0.9992, loss=0.0573]
Node 5 | Epoch 4: 100%|██████████| 93/93 [01:39<00:00,  1.07s/it, acc=0.9995, loss=0.0410]
Node 5 | Epoch 5: 100%|██████████| 93/93 [01:38<00:00,  1.06s/it, acc=0.9997, loss=0.0315]
Node 5 | Epoch 6: 100%|██████████| 93/93 [01:37<00:00,  1.05s/it, acc=0.9997, loss=0.0259]
Node 5 | Epoch 7: 100%|██████████| 93/93 [01:38<00:00,  1.06s/it, acc=0.9997, loss=0.0218]
Node 5 | Epoch 8: 100%|██████████| 93/93 [01:39<00:00,  1.06s/it, acc=0.9998, loss=0.0186]
Node 5 | Epoch 9: 100%|██████████| 93/93 [01:37<00:00,  1.05s/it, acc=1.0000, loss=0.0164]
Node 6 | Epoch 0: 100%|██████████| 96/96 [01:42<00:00,  1.07s/it, acc=0.8164, loss=1.2877]
Node 6 | Epoch 1: 100%|██████████| 96/96 [01:41<00:00,  1.06s/it, acc=0.9984, loss=0.2226]
Node 6 | Epoch 2: 100%|██████████| 96/96 [01:40<00:00,  1.05s/it, acc=0.9998, loss=0.0787]
Node 6 | Epoch 3: 100%|██████████| 96/96 [01:42<00:00,  1.07s/it, acc=1.0000, loss=0.0455]
Node 6 | Epoch 4: 100%|██████████| 96/96 [01:42<00:00,  1.06s/it, acc=1.0000, loss=0.0309]
Node 6 | Epoch 5: 100%|██████████| 96/96 [01:40<00:00,  1.05s/it, acc=1.0000, loss=0.0234]
Node 6 | Epoch 6: 100%|██████████| 96/96 [01:42<00:00,  1.07s/it, acc=1.0000, loss=0.0190]
Node 6 | Epoch 7: 100%|██████████| 96/96 [01:41<00:00,  1.05s/it, acc=0.9999, loss=0.0164]
Node 7 | Epoch 0: 100%|██████████| 92/92 [01:39<00:00,  1.08s/it, acc=0.7850, loss=1.1884]
Node 7 | Epoch 1: 100%|██████████| 92/92 [01:37<00:00,  1.06s/it, acc=0.9935, loss=0.1993]
Node 7 | Epoch 2: 100%|██████████| 92/92 [01:37<00:00,  1.06s/it, acc=0.9971, loss=0.0737]
Node 7 | Epoch 3: 100%|██████████| 92/92 [01:38<00:00,  1.08s/it, acc=0.9982, loss=0.0457]
Node 7 | Epoch 4: 100%|██████████| 92/92 [01:36<00:00,  1.05s/it, acc=0.9987, loss=0.0339]
Node 7 | Epoch 5: 100%|██████████| 92/92 [01:37<00:00,  1.06s/it, acc=0.9992, loss=0.0254]
Node 7 | Epoch 6: 100%|██████████| 92/92 [01:39<00:00,  1.08s/it, acc=0.9992, loss=0.0210]
Node 7 | Epoch 7: 100%|██████████| 92/92 [01:37<00:00,  1.05s/it, acc=0.9993, loss=0.0179]
Node 7 | Epoch 8: 100%|██████████| 92/92 [01:36<00:00,  1.05s/it, acc=0.9995, loss=0.0153]
Node 7 | Epoch 9: 100%|██████████| 92/92 [01:38<00:00,  1.07s/it, acc=0.9994, loss=0.0140]
Node 8 | Epoch 0: 100%|██████████| 93/93 [01:38<00:00,  1.05s/it, acc=0.7745, loss=1.1195]
Node 8 | Epoch 1: 100%|██████████| 93/93 [01:37<00:00,  1.05s/it, acc=0.9993, loss=0.1363]
Node 8 | Epoch 2: 100%|██████████| 93/93 [01:39<00:00,  1.07s/it, acc=0.9998, loss=0.0558]
Node 8 | Epoch 3: 100%|██████████| 93/93 [01:38<00:00,  1.06s/it, acc=0.9999, loss=0.0354]
Node 8 | Epoch 4: 100%|██████████| 93/93 [01:37<00:00,  1.05s/it, acc=1.0000, loss=0.0257]
Node 8 | Epoch 5: 100%|██████████| 93/93 [01:39<00:00,  1.07s/it, acc=1.0000, loss=0.0206]
Node 8 | Epoch 6: 100%|██████████| 93/93 [01:38<00:00,  1.05s/it, acc=1.0000, loss=0.0170]
Node 8 | Epoch 7: 100%|██████████| 93/93 [01:37<00:00,  1.05s/it, acc=1.0000, loss=0.0143]

Configuration Summary - Noise: 0.05, Clip: 5
├─ Average Train Accuracy: 0.9450
├─ Average Test Accuracy:  0.0000
└─ Average Privacy Budget ε: 5067.0565

params: 0.05, 10
Node 0 | Epoch 0: 100%|██████████| 99/99 [01:46<00:00,  1.08s/it, acc=0.9040, loss=0.8731]
Node 0 | Epoch 1: 100%|██████████| 99/99 [01:44<00:00,  1.05s/it, acc=0.9996, loss=0.1286]
Node 0 | Epoch 2: 100%|██████████| 99/99 [01:44<00:00,  1.05s/it, acc=0.9999, loss=0.0539]
Node 0 | Epoch 3: 100%|██████████| 99/99 [01:46<00:00,  1.07s/it, acc=0.9999, loss=0.0350]
Node 0 | Epoch 4: 100%|██████████| 99/99 [01:44<00:00,  1.05s/it, acc=0.9999, loss=0.0254]
Node 0 | Epoch 5: 100%|██████████| 99/99 [01:43<00:00,  1.05s/it, acc=1.0000, loss=0.0200]
Node 0 | Epoch 6: 100%|██████████| 99/99 [01:46<00:00,  1.08s/it, acc=1.0000, loss=0.0167]
Node 0 | Epoch 7: 100%|██████████| 99/99 [01:44<00:00,  1.06s/it, acc=1.0000, loss=0.0145]
Node 1 | Epoch 0: 100%|██████████| 93/93 [01:38<00:00,  1.06s/it, acc=0.7753, loss=1.1209]
Node 1 | Epoch 1: 100%|██████████| 93/93 [01:40<00:00,  1.08s/it, acc=0.9908, loss=0.2521]
Node 1 | Epoch 2: 100%|██████████| 93/93 [01:38<00:00,  1.06s/it, acc=0.9977, loss=0.0900]
Node 1 | Epoch 3: 100%|██████████| 93/93 [01:37<00:00,  1.05s/it, acc=0.9969, loss=0.0550]
Node 1 | Epoch 4: 100%|██████████| 93/93 [01:40<00:00,  1.08s/it, acc=0.9993, loss=0.0353]
Node 1 | Epoch 5: 100%|██████████| 93/93 [01:38<00:00,  1.06s/it, acc=0.9992, loss=0.0270]
Node 1 | Epoch 6: 100%|██████████| 93/93 [01:38<00:00,  1.05s/it, acc=0.9990, loss=0.0230]
Node 1 | Epoch 7: 100%|██████████| 93/93 [01:40<00:00,  1.08s/it, acc=0.9992, loss=0.0206]
Node 2 | Epoch 0: 100%|██████████| 95/95 [01:40<00:00,  1.06s/it, acc=0.8880, loss=0.8868]
Node 2 | Epoch 1: 100%|██████████| 95/95 [01:40<00:00,  1.06s/it, acc=0.9989, loss=0.1434]
Node 2 | Epoch 2: 100%|██████████| 95/95 [01:41<00:00,  1.07s/it, acc=0.9992, loss=0.0704]
Node 2 | Epoch 3: 100%|██████████| 95/95 [01:40<00:00,  1.05s/it, acc=0.9995, loss=0.0489]
Node 2 | Epoch 4: 100%|██████████| 95/95 [01:40<00:00,  1.06s/it, acc=0.9998, loss=0.0363]
Node 2 | Epoch 5: 100%|██████████| 95/95 [01:41<00:00,  1.07s/it, acc=0.9998, loss=0.0285]
Node 2 | Epoch 6: 100%|██████████| 95/95 [01:40<00:00,  1.05s/it, acc=0.9996, loss=0.0237]
Node 2 | Epoch 7: 100%|██████████| 95/95 [01:40<00:00,  1.06s/it, acc=0.9998, loss=0.0201]
Node 2 | Epoch 8: 100%|██████████| 95/95 [01:42<00:00,  1.07s/it, acc=0.9999, loss=0.0170]
Node 2 | Epoch 9: 100%|██████████| 95/95 [01:40<00:00,  1.05s/it, acc=1.0000, loss=0.0150]
Node 3 | Epoch 0: 100%|██████████| 92/92 [01:37<00:00,  1.06s/it, acc=0.9126, loss=0.9910]
Node 3 | Epoch 1: 100%|██████████| 92/92 [01:38<00:00,  1.07s/it, acc=0.9992, loss=0.1210]
Node 3 | Epoch 2: 100%|██████████| 92/92 [01:37<00:00,  1.06s/it, acc=0.9995, loss=0.0559]
Node 3 | Epoch 3: 100%|██████████| 92/92 [01:37<00:00,  1.06s/it, acc=0.9999, loss=0.0369]
Node 3 | Epoch 4: 100%|██████████| 92/92 [01:38<00:00,  1.07s/it, acc=0.9997, loss=0.0286]
Node 3 | Epoch 5: 100%|██████████| 92/92 [01:36<00:00,  1.05s/it, acc=0.9995, loss=0.0230]
Node 3 | Epoch 6: 100%|██████████| 92/92 [01:37<00:00,  1.06s/it, acc=1.0000, loss=0.0173]
Node 3 | Epoch 7: 100%|██████████| 92/92 [01:38<00:00,  1.07s/it, acc=1.0000, loss=0.0145]
Node 3 | Epoch 8: 100%|██████████| 92/92 [01:37<00:00,  1.06s/it, acc=1.0000, loss=0.0132]
Node 3 | Epoch 9: 100%|██████████| 92/92 [01:36<00:00,  1.05s/it, acc=0.9999, loss=0.0116]
Node 4 | Epoch 0: 100%|██████████| 89/89 [01:35<00:00,  1.07s/it, acc=0.9274, loss=0.8796]
Node 4 | Epoch 1: 100%|██████████| 89/89 [01:33<00:00,  1.05s/it, acc=0.9991, loss=0.1396]
Node 4 | Epoch 2: 100%|██████████| 89/89 [01:33<00:00,  1.05s/it, acc=0.9996, loss=0.0686]
Node 4 | Epoch 3: 100%|██████████| 89/89 [01:35<00:00,  1.08s/it, acc=0.9997, loss=0.0456]
Node 4 | Epoch 4: 100%|██████████| 89/89 [01:34<00:00,  1.06s/it, acc=0.9996, loss=0.0365]
Node 4 | Epoch 5: 100%|██████████| 89/89 [01:33<00:00,  1.05s/it, acc=0.9997, loss=0.0299]
Node 4 | Epoch 6: 100%|██████████| 89/89 [01:35<00:00,  1.08s/it, acc=0.9996, loss=0.0255]
Node 4 | Epoch 7: 100%|██████████| 89/89 [01:34<00:00,  1.06s/it, acc=0.9999, loss=0.0204]
Node 4 | Epoch 8: 100%|██████████| 89/89 [01:33<00:00,  1.05s/it, acc=0.9999, loss=0.0174]
Node 4 | Epoch 9: 100%|██████████| 89/89 [01:35<00:00,  1.07s/it, acc=0.9999, loss=0.0154]
Node 5 | Epoch 0: 100%|██████████| 93/93 [01:37<00:00,  1.05s/it, acc=0.8926, loss=1.1236]
Node 5 | Epoch 1: 100%|██████████| 93/93 [01:37<00:00,  1.05s/it, acc=0.9985, loss=0.2300]
Node 5 | Epoch 2: 100%|██████████| 93/93 [01:39<00:00,  1.07s/it, acc=0.9990, loss=0.0922]
Node 5 | Epoch 3: 100%|██████████| 93/93 [01:38<00:00,  1.05s/it, acc=0.9991, loss=0.0575]
Node 5 | Epoch 4: 100%|██████████| 93/93 [01:37<00:00,  1.05s/it, acc=0.9994, loss=0.0424]
Node 5 | Epoch 5: 100%|██████████| 93/93 [01:39<00:00,  1.07s/it, acc=0.9993, loss=0.0334]
Node 5 | Epoch 6: 100%|██████████| 93/93 [01:38<00:00,  1.06s/it, acc=0.9995, loss=0.0275]
Node 5 | Epoch 7: 100%|██████████| 93/93 [01:37<00:00,  1.05s/it, acc=0.9994, loss=0.0230]
Node 5 | Epoch 8: 100%|██████████| 93/93 [01:39<00:00,  1.07s/it, acc=0.9999, loss=0.0198]
Node 6 | Epoch 0: 100%|██████████| 96/96 [01:42<00:00,  1.06s/it, acc=0.5054, loss=1.0567]
Node 6 | Epoch 1: 100%|██████████| 96/96 [01:42<00:00,  1.06s/it, acc=0.6040, loss=0.7446]
Node 6 | Epoch 2: 100%|██████████| 96/96 [01:43<00:00,  1.08s/it, acc=0.9870, loss=0.5725]
Node 6 | Epoch 3: 100%|██████████| 96/96 [01:41<00:00,  1.06s/it, acc=0.9988, loss=0.1895]
Node 6 | Epoch 4: 100%|██████████| 96/96 [01:41<00:00,  1.06s/it, acc=0.9999, loss=0.0746]
Node 6 | Epoch 5: 100%|██████████| 96/96 [01:43<00:00,  1.08s/it, acc=1.0000, loss=0.0442]
Node 6 | Epoch 6: 100%|██████████| 96/96 [01:41<00:00,  1.06s/it, acc=0.9998, loss=0.0322]
Node 6 | Epoch 7: 100%|██████████| 96/96 [01:41<00:00,  1.06s/it, acc=1.0000, loss=0.0244]
Node 6 | Epoch 8: 100%|██████████| 96/96 [01:43<00:00,  1.08s/it, acc=1.0000, loss=0.0198]
Node 6 | Epoch 9: 100%|██████████| 96/96 [01:41<00:00,  1.06s/it, acc=1.0000, loss=0.0163]
Node 7 | Epoch 0: 100%|██████████| 92/92 [01:36<00:00,  1.05s/it, acc=0.7951, loss=1.0564]
Node 7 | Epoch 1: 100%|██████████| 92/92 [01:39<00:00,  1.08s/it, acc=0.9957, loss=0.2304]
Node 7 | Epoch 2: 100%|██████████| 92/92 [01:37<00:00,  1.06s/it, acc=0.9963, loss=0.1027]
Node 7 | Epoch 3: 100%|██████████| 92/92 [01:37<00:00,  1.05s/it, acc=0.9975, loss=0.0634]
Node 7 | Epoch 4: 100%|██████████| 92/92 [01:39<00:00,  1.08s/it, acc=0.9987, loss=0.0439]
Node 7 | Epoch 5: 100%|██████████| 92/92 [01:37<00:00,  1.06s/it, acc=0.9991, loss=0.0340]
Node 7 | Epoch 6: 100%|██████████| 92/92 [01:36<00:00,  1.05s/it, acc=0.9994, loss=0.0284]
Node 7 | Epoch 7: 100%|██████████| 92/92 [01:39<00:00,  1.08s/it, acc=0.9994, loss=0.0234]
Node 7 | Epoch 8: 100%|██████████| 92/92 [01:37<00:00,  1.06s/it, acc=0.9997, loss=0.0206]
Node 7 | Epoch 9: 100%|██████████| 92/92 [01:37<00:00,  1.06s/it, acc=0.9997, loss=0.0184]
Node 8 | Epoch 0: 100%|██████████| 93/93 [01:40<00:00,  1.08s/it, acc=0.5285, loss=1.4039]
Node 8 | Epoch 1: 100%|██████████| 93/93 [01:38<00:00,  1.06s/it, acc=0.7297, loss=0.7794]
Node 8 | Epoch 2: 100%|██████████| 93/93 [01:38<00:00,  1.06s/it, acc=0.9882, loss=0.3329]
Node 8 | Epoch 3: 100%|██████████| 93/93 [01:40<00:00,  1.08s/it, acc=0.9973, loss=0.1167]
Node 8 | Epoch 4: 100%|██████████| 93/93 [01:38<00:00,  1.06s/it, acc=0.9991, loss=0.0652]
Node 8 | Epoch 5: 100%|██████████| 93/93 [01:41<00:00,  1.09s/it, acc=0.9993, loss=0.0418]
Node 8 | Epoch 6: 100%|██████████| 93/93 [01:39<00:00,  1.08s/it, acc=0.9996, loss=0.0319]
Node 8 | Epoch 7: 100%|██████████| 93/93 [01:39<00:00,  1.07s/it, acc=0.9996, loss=0.0256]
Node 8 | Epoch 8: 100%|██████████| 93/93 [01:41<00:00,  1.09s/it, acc=0.9997, loss=0.0217]
Node 8 | Epoch 9: 100%|██████████| 93/93 [01:38<00:00,  1.06s/it, acc=0.9997, loss=0.0187]

Configuration Summary - Noise: 0.05, Clip: 10
├─ Average Train Accuracy: 1.0000
├─ Average Test Accuracy:  0.0000
└─ Average Privacy Budget ε: 5067.0565

params: 0.05, 20
Node 0 | Epoch 0: 100%|██████████| 99/99 [01:45<00:00,  1.06s/it, acc=0.8972, loss=0.9415]
Node 0 | Epoch 1: 100%|██████████| 99/99 [01:46<00:00,  1.08s/it, acc=0.9994, loss=0.1362]
Node 0 | Epoch 2: 100%|██████████| 99/99 [01:44<00:00,  1.06s/it, acc=0.9994, loss=0.0635]
Node 0 | Epoch 3: 100%|██████████| 99/99 [01:45<00:00,  1.07s/it, acc=0.9999, loss=0.0399]
Node 0 | Epoch 4: 100%|██████████| 99/99 [01:46<00:00,  1.07s/it, acc=0.9998, loss=0.0285]
Node 0 | Epoch 5: 100%|██████████| 99/99 [01:44<00:00,  1.06s/it, acc=1.0000, loss=0.0221]
Node 0 | Epoch 6: 100%|██████████| 99/99 [01:46<00:00,  1.08s/it, acc=1.0000, loss=0.0198]
Node 0 | Epoch 7: 100%|██████████| 99/99 [01:45<00:00,  1.06s/it, acc=0.9999, loss=0.0180]
Node 0 | Epoch 8: 100%|██████████| 99/99 [01:44<00:00,  1.06s/it, acc=0.9999, loss=0.0163]
Node 0 | Epoch 9: 100%|██████████| 99/99 [01:46<00:00,  1.08s/it, acc=0.9999, loss=0.0156]
Node 1 | Epoch 0: 100%|██████████| 93/93 [01:38<00:00,  1.06s/it, acc=0.4867, loss=1.1977]
Node 1 | Epoch 1: 100%|██████████| 93/93 [01:38<00:00,  1.06s/it, acc=0.4981, loss=0.7776]
Node 1 | Epoch 2: 100%|██████████| 93/93 [01:40<00:00,  1.08s/it, acc=0.4978, loss=0.7366]
Node 1 | Epoch 3: 100%|██████████| 93/93 [01:39<00:00,  1.07s/it, acc=0.5029, loss=0.7245]
Node 1 | Epoch 4: 100%|██████████| 93/93 [01:38<00:00,  1.06s/it, acc=0.5017, loss=0.7183]
Node 1 | Epoch 5: 100%|██████████| 93/93 [01:40<00:00,  1.08s/it, acc=0.4972, loss=0.7125]
Node 1 | Epoch 6: 100%|██████████| 93/93 [01:38<00:00,  1.06s/it, acc=0.5011, loss=0.7086]
Node 1 | Epoch 7: 100%|██████████| 93/93 [01:38<00:00,  1.06s/it, acc=0.5024, loss=0.7065]
Node 1 | Epoch 8: 100%|██████████| 93/93 [01:40<00:00,  1.08s/it, acc=0.4998, loss=0.7043]
Node 2 | Epoch 0: 100%|██████████| 95/95 [01:40<00:00,  1.06s/it, acc=0.6726, loss=1.1135]
Node 2 | Epoch 1: 100%|██████████| 95/95 [01:40<00:00,  1.06s/it, acc=0.9896, loss=0.3372]
Node 2 | Epoch 2: 100%|██████████| 95/95 [01:42<00:00,  1.08s/it, acc=0.9971, loss=0.1193]
Node 2 | Epoch 3: 100%|██████████| 95/95 [01:40<00:00,  1.06s/it, acc=0.9961, loss=0.0680]
Node 2 | Epoch 4: 100%|██████████| 95/95 [01:40<00:00,  1.06s/it, acc=0.9936, loss=0.0621]
Node 2 | Epoch 5: 100%|██████████| 95/95 [01:42<00:00,  1.08s/it, acc=0.9993, loss=0.0332]
Node 2 | Epoch 6: 100%|██████████| 95/95 [01:42<00:00,  1.08s/it, acc=0.9987, loss=0.0285]
Node 2 | Epoch 7: 100%|██████████| 95/95 [01:42<00:00,  1.08s/it, acc=0.9998, loss=0.0222]
Node 2 | Epoch 8: 100%|██████████| 95/95 [01:44<00:00,  1.10s/it, acc=0.9984, loss=0.0242]
Node 2 | Epoch 9: 100%|██████████| 95/95 [01:42<00:00,  1.08s/it, acc=0.9998, loss=0.0186]
Node 3 | Epoch 0: 100%|██████████| 92/92 [01:39<00:00,  1.09s/it, acc=0.5500, loss=1.4276]
Node 3 | Epoch 1: 100%|██████████| 92/92 [01:41<00:00,  1.10s/it, acc=0.9541, loss=0.5411]
Node 3 | Epoch 2: 100%|██████████| 92/92 [01:39<00:00,  1.08s/it, acc=0.9990, loss=0.1500]
Node 3 | Epoch 3: 100%|██████████| 92/92 [01:39<00:00,  1.08s/it, acc=0.9996, loss=0.0737]
Node 3 | Epoch 4: 100%|██████████| 92/92 [01:40<00:00,  1.10s/it, acc=0.9997, loss=0.0487]
Node 3 | Epoch 5: 100%|██████████| 92/92 [01:39<00:00,  1.08s/it, acc=0.9999, loss=0.0373]
Node 3 | Epoch 6: 100%|██████████| 92/92 [01:39<00:00,  1.08s/it, acc=0.9998, loss=0.0314]
Node 3 | Epoch 7: 100%|██████████| 92/92 [01:41<00:00,  1.10s/it, acc=1.0000, loss=0.0276]
Node 3 | Epoch 8: 100%|██████████| 92/92 [01:39<00:00,  1.08s/it, acc=0.9999, loss=0.0225]
Node 3 | Epoch 9: 100%|██████████| 92/92 [01:39<00:00,  1.08s/it, acc=0.9999, loss=0.0189]
Node 4 | Epoch 0: 100%|██████████| 89/89 [01:37<00:00,  1.09s/it, acc=0.8879, loss=1.0323]
Node 4 | Epoch 1: 100%|██████████| 89/89 [01:35<00:00,  1.08s/it, acc=0.9974, loss=0.1586]
Node 4 | Epoch 2: 100%|██████████| 89/89 [01:36<00:00,  1.09s/it, acc=0.9992, loss=0.0708]
Node 4 | Epoch 3: 100%|██████████| 89/89 [01:37<00:00,  1.10s/it, acc=0.9991, loss=0.0438]
Node 4 | Epoch 4: 100%|██████████| 89/89 [01:36<00:00,  1.08s/it, acc=0.9993, loss=0.0349]
Node 4 | Epoch 5: 100%|██████████| 89/89 [01:36<00:00,  1.08s/it, acc=0.9996, loss=0.0286]
Node 4 | Epoch 6: 100%|██████████| 89/89 [01:38<00:00,  1.10s/it, acc=0.9997, loss=0.0238]
Node 4 | Epoch 7: 100%|██████████| 89/89 [01:35<00:00,  1.08s/it, acc=0.9996, loss=0.0193]
Node 4 | Epoch 8: 100%|██████████| 89/89 [01:35<00:00,  1.08s/it, acc=0.9996, loss=0.0162]
Node 4 | Epoch 9: 100%|██████████| 89/89 [01:37<00:00,  1.10s/it, acc=0.9997, loss=0.0149]
Node 5 | Epoch 0: 100%|██████████| 93/93 [01:40<00:00,  1.08s/it, acc=0.6380, loss=1.1736]
Node 5 | Epoch 1: 100%|██████████| 93/93 [01:39<00:00,  1.07s/it, acc=0.9545, loss=0.4257]
Node 5 | Epoch 2: 100%|██████████| 93/93 [01:41<00:00,  1.10s/it, acc=0.9929, loss=0.1759]
Node 5 | Epoch 3: 100%|██████████| 93/93 [01:40<00:00,  1.08s/it, acc=0.9898, loss=0.1051]
Node 5 | Epoch 4: 100%|██████████| 93/93 [01:40<00:00,  1.08s/it, acc=0.9976, loss=0.0607]
Node 5 | Epoch 5: 100%|██████████| 93/93 [01:42<00:00,  1.10s/it, acc=0.9988, loss=0.0432]
Node 5 | Epoch 6: 100%|██████████| 93/93 [01:40<00:00,  1.08s/it, acc=0.9756, loss=0.1056]
Node 5 | Epoch 7: 100%|██████████| 93/93 [01:40<00:00,  1.08s/it, acc=0.9923, loss=0.0427]
Node 6 | Epoch 0: 100%|██████████| 96/96 [01:45<00:00,  1.10s/it, acc=0.5519, loss=1.1174]
Node 6 | Epoch 1: 100%|██████████| 96/96 [01:43<00:00,  1.08s/it, acc=0.9269, loss=0.6189]
Node 6 | Epoch 2: 100%|██████████| 96/96 [01:43<00:00,  1.08s/it, acc=0.9992, loss=0.2258]
Node 6 | Epoch 3: 100%|██████████| 96/96 [01:44<00:00,  1.09s/it, acc=0.9998, loss=0.0901]
Node 6 | Epoch 4: 100%|██████████| 96/96 [01:43<00:00,  1.08s/it, acc=0.9998, loss=0.0522]
Node 6 | Epoch 5: 100%|██████████| 96/96 [01:44<00:00,  1.09s/it, acc=0.9999, loss=0.0343]
Node 6 | Epoch 6: 100%|██████████| 96/96 [01:45<00:00,  1.09s/it, acc=0.9998, loss=0.0284]
Node 6 | Epoch 7: 100%|██████████| 96/96 [01:43<00:00,  1.08s/it, acc=0.9998, loss=0.0239]
Node 6 | Epoch 8: 100%|██████████| 96/96 [01:45<00:00,  1.10s/it, acc=1.0000, loss=0.0201]
Node 6 | Epoch 9: 100%|██████████| 96/96 [01:44<00:00,  1.09s/it, acc=1.0000, loss=0.0177]
Node 7 | Epoch 0: 100%|██████████| 92/92 [01:39<00:00,  1.08s/it, acc=0.8282, loss=1.2652]
Node 7 | Epoch 1: 100%|██████████| 92/92 [01:40<00:00,  1.10s/it, acc=0.9975, loss=0.2596]
Node 7 | Epoch 2: 100%|██████████| 92/92 [01:39<00:00,  1.08s/it, acc=0.9989, loss=0.1005]
Node 7 | Epoch 3: 100%|██████████| 92/92 [01:39<00:00,  1.08s/it, acc=0.9994, loss=0.0585]
Node 7 | Epoch 4: 100%|██████████| 92/92 [01:40<00:00,  1.09s/it, acc=0.9997, loss=0.0421]
Node 7 | Epoch 5: 100%|██████████| 92/92 [01:39<00:00,  1.08s/it, acc=0.9998, loss=0.0333]
Node 7 | Epoch 6: 100%|██████████| 92/92 [01:38<00:00,  1.07s/it, acc=0.9998, loss=0.0289]
Node 7 | Epoch 7: 100%|██████████| 92/92 [01:41<00:00,  1.10s/it, acc=0.9992, loss=0.0235]
Node 7 | Epoch 8: 100%|██████████| 92/92 [01:39<00:00,  1.08s/it, acc=0.9997, loss=0.0180]
Node 7 | Epoch 9: 100%|██████████| 92/92 [01:39<00:00,  1.08s/it, acc=0.9997, loss=0.0147]
Node 8 | Epoch 0: 100%|██████████| 93/93 [01:42<00:00,  1.10s/it, acc=0.8378, loss=1.1086]
Node 8 | Epoch 1: 100%|██████████| 93/93 [01:40<00:00,  1.08s/it, acc=0.9952, loss=0.2079]
Node 8 | Epoch 2: 100%|██████████| 93/93 [01:40<00:00,  1.08s/it, acc=0.9975, loss=0.0874]
Node 8 | Epoch 3: 100%|██████████| 93/93 [01:42<00:00,  1.11s/it, acc=0.9982, loss=0.0546]
Node 8 | Epoch 4: 100%|██████████| 93/93 [01:40<00:00,  1.08s/it, acc=0.9988, loss=0.0400]
Node 8 | Epoch 5: 100%|██████████| 93/93 [01:40<00:00,  1.08s/it, acc=0.9992, loss=0.0313]
Node 8 | Epoch 6: 100%|██████████| 93/93 [01:42<00:00,  1.10s/it, acc=0.9992, loss=0.0259]
Node 8 | Epoch 7: 100%|██████████| 93/93 [01:40<00:00,  1.08s/it, acc=0.9994, loss=0.0231]
Node 8 | Epoch 8: 100%|██████████| 93/93 [01:43<00:00,  1.11s/it, acc=0.9990, loss=0.0217]

Configuration Summary - Noise: 0.05, Clip: 20
├─ Average Train Accuracy: 0.9407
├─ Average Test Accuracy:  0.0000
└─ Average Privacy Budget ε: 5067.0565

params: 0.1, 1
Node 0 | Epoch 0: 100%|██████████| 99/99 [01:47<00:00,  1.08s/it, acc=0.9179, loss=1.2293]
Node 0 | Epoch 1: 100%|██████████| 99/99 [01:47<00:00,  1.09s/it, acc=0.9956, loss=0.2148]
Node 0 | Epoch 2: 100%|██████████| 99/99 [01:48<00:00,  1.10s/it, acc=0.9992, loss=0.0809]
Node 0 | Epoch 3: 100%|██████████| 99/99 [01:47<00:00,  1.08s/it, acc=0.9994, loss=0.0452]
Node 0 | Epoch 4: 100%|██████████| 99/99 [01:47<00:00,  1.09s/it, acc=0.9998, loss=0.0302]
Node 0 | Epoch 5: 100%|██████████| 99/99 [01:47<00:00,  1.09s/it, acc=0.9996, loss=0.0234]
Node 0 | Epoch 6: 100%|██████████| 99/99 [01:46<00:00,  1.08s/it, acc=0.9995, loss=0.0194]
Node 0 | Epoch 7: 100%|██████████| 99/99 [01:48<00:00,  1.10s/it, acc=0.9996, loss=0.0165]
Node 0 | Epoch 8: 100%|██████████| 99/99 [01:47<00:00,  1.08s/it, acc=0.9998, loss=0.0140]
